ID;First_pokemon;First_attack;Second_attack;Third_attack;Fouth_attack;Second_pokemon;First_attack.1;Second_attack.1;Third_attack.1;Fouth_attack.1;Winner
34364;513;290;25;189;565;150;92;360;131;99;513
34365;126;29;362;174;240;241;503;287;34;444;126
34366;448;610;237;141;164;266;414;156;414;103;448
34367;180;33;9;4;366;335;496;324;156;510;335
34368;70;244;259;427;290;309;270;63;466;512;70
34369;65;394;52;431;245;367;215;434;366;314;65
34370;173;468;335;276;242;175;595;239;246;237;175
34371;196;532;497;203;148;475;252;164;264;260;475
34372;352;484;362;310;304;238;203;479;104;249;352
34373;585;157;201;156;39;772;212;34;179;372;772
34374;93;367;182;129;241;289;81;81;450;173;93
34375;42;149;207;34;282;189;352;92;569;215;42
34376;560;91;394;263;231;379;91;63;112;70;560
34377;570;226;70;156;10;621;249;282;313;216;570
34378;620;56;173;237;404;1;474;219;73;275;1
34379;627;504;291;214;173;74;218;290;374;168;74
34380;666;401;156;435;339;510;92;218;29;214;666
34381;557;535;216;231;115;748;399;417;94;351;557
34382;349;400;58;168;555;165;76;99;264;197;165
34383;543;232;408;406;104;297;62;432;73;218;543
34384;591;220;281;505;58;162;218;25;20;231;162
34385;648;182;293;345;528;539;241;118;417;59;648
34386;184;143;71;512;162;118;496;363;499;510;184
34387;154;82;204;257;46;30;51;565;70;399;154
34388;775;207;330;330;143;200;445;408;69;290;200
34389;389;214;606;316;477;175;223;97;36;180;175
34390;739;514;412;263;290;38;104;87;231;40;739
34391;389;248;174;356;451;716;473;63;433;241;716
34392;492;210;414;332;36;314;189;610;335;290;314
34393;493;424;218;70;225;520;473;182;343;207;520
34394;742;22;528;402;274;141;196;70;56;85;141
34395;99;420;203;153;161;254;347;109;324;138;254
34396;69;218;115;324;502;105;29;240;99;5;105
34397;777;341;401;406;87;748;231;428;91;313;748
34398;603;182;348;214;103;527;25;203;616;23;603
34399;421;427;164;203;332;101;138;180;390;180;421
34400;557;520;412;63;282;384;381;50;506;351;557
34401;392;115;138;240;565;524;191;4;249;416;524
34402;630;278;1;241;218;769;263;290;442;86;630
34403;179;413;285;286;180;429;409;363;271;34;429
34404;292;527;81;527;106;722;565;156;60;237;722
34405;501;304;216;311;565;640;271;565;237;500;501
34406;131;85;240;99;419;72;134;502;428;69;72
34407;514;205;156;214;207;163;113;282;269;241;163
34408;217;237;237;237;237;630;620;153;474;589;630
34409;666;113;610;406;213;390;240;118;399;466;666
34410;268;58;156;350;237;552;402;214;283;343;552
34411;550;409;101;203;228;25;29;382;290;44;550
34412;628;366;428;104;164;744;418;70;25;207;628
34413;267;241;38;197;34;93;445;371;31;365;93
34414;401;394;14;46;205;18;450;527;334;527;401
34415;208;164;283;230;414;60;99;223;258;263;208
34416;55;63;94;77;237;302;16;469;351;330;55
34417;579;240;116;92;365;400;59;19;59;182;400
34418;549;182;537;363;285;139;231;34;117;38;139
34419;557;148;267;269;526;196;9;567;408;411;557
34420;308;207;565;81;148;704;214;231;19;257;704
34421;464;312;408;581;512;663;173;409;263;559;663
34422;372;90;330;444;164;517;363;523;74;384;372
34423;564;290;514;15;193;325;148;321;263;215;325
34424;409;89;304;280;182;487;89;174;496;155;409
34425;632;496;218;389;218;503;371;577;44;423;503
34426;742;237;543;249;182;226;355;608;115;422;742
34427;220;263;529;214;522;170;306;261;290;83;170
34428;339;351;85;129;104;392;219;477;219;310;339
34429;772;216;606;447;411;579;214;43;565;218;772
34430;587;620;113;204;369;792;349;247;92;280;792
34431;722;213;214;47;124;600;447;213;89;104;600
34432;516;442;529;498;59;251;227;164;328;276;251
34433;761;216;250;39;290;35;174;188;498;241;35
34434;27;211;173;497;214;735;522;78;60;565;735
34435;755;216;85;57;156;69;472;118;203;113;755
34436;460;290;565;138;75;336;290;173;9;213;336
34437;211;300;491;352;341;93;65;263;496;496;93
34438;797;270;444;473;200;196;174;572;154;215;797
34439;593;174;156;203;184;673;214;374;92;263;673
34440;125;421;290;61;164;234;496;115;218;210;234
34441;549;196;346;392;237;96;256;218;118;445;549
34442;162;349;507;122;250;400;301;156;59;524;162
34443;620;610;207;28;468;624;472;207;377;502;620
34444;68;110;398;249;68;730;237;180;355;357;68
34445;772;579;197;276;227;681;207;88;67;370;772
34446;695;401;216;290;253;340;263;209;173;117;340
34447;290;527;527;81;106;426;102;76;291;517;426
34448;493;274;422;249;242;599;279;91;25;8;493
34449;444;168;497;283;309;143;130;237;335;330;444
34450;57;164;479;328;10;138;70;216;505;207;57
34451;543;257;253;267;424;47;512;363;259;366;543
34452;346;562;203;227;207;107;163;203;152;565;107
34453;232;240;210;411;263;770;244;341;397;401;232
34454;465;85;572;164;146;262;203;173;416;45;465
34455;576;164;343;164;280;423;111;351;173;240;576
34456;141;225;340;240;258;530;249;70;148;269;141
34457;262;92;343;516;447;242;55;102;496;60;242
34458;685;502;247;599;486;568;104;353;213;270;568
34459;93;526;99;161;184;669;257;517;517;531;669
34460;117;203;438;562;76;424;468;203;70;270;424
34461;561;514;103;258;534;361;407;434;332;406;361
34462;224;15;422;290;182;633;263;92;154;470;633
34463;416;263;263;416;196;536;207;393;173;310;536
34464;375;482;210;14;63;282;92;156;254;46;375
34465;434;207;341;203;231;87;360;375;196;100;434
34466;764;263;453;453;231;296;5;428;34;223;296
34467;318;102;313;108;189;470;444;68;426;378;470
34468;404;34;503;57;63;377;446;106;156;347;377
34469;614;514;496;610;341;604;263;228;40;203;614
34470;99;92;214;333;311;97;220;474;565;151;99
34471;114;103;151;157;442;154;314;164;510;168;154
34472;752;207;496;115;242;521;33;355;369;244;521
34473;219;218;192;171;286;377;315;38;290;89;219
34474;657;431;340;129;164;414;271;210;164;84;414
34475;743;442;382;8;409;29;563;398;114;9;29
34476;372;92;175;203;363;542;184;46;351;250;542
34477;687;290;514;447;213;112;203;23;67;153;687
34478;582;240;496;565;324;258;363;419;371;433;582
34479;122;431;510;174;47;197;111;182;393;213;122
34480;611;203;532;372;258;240;144;419;63;263;611
34481;272;173;92;244;363;263;174;572;601;393;263
34482;455;237;57;126;63;698;428;510;510;106;698
34483;256;490;69;228;290;473;332;466;254;168;473
34484;726;512;352;108;57;190;92;246;129;244;726
34485;288;343;187;514;445;134;565;304;409;427;288
34486;101;202;164;212;7;590;70;154;332;14;590
34487;701;270;411;92;269;504;8;156;341;213;701
34488;433;496;113;219;174;261;179;205;264;63;261
34489;459;237;91;477;527;704;104;417;460;403;704
34490;662;351;408;103;204;141;240;188;270;419;141
34491;229;174;241;63;210;130;100;565;229;229;130
34492;555;36;214;207;182;213;213;263;387;180;213
34493;761;145;291;342;525;155;70;96;332;156;155
34494;141;20;196;445;283;317;232;203;389;10;141
34495;27;129;529;365;207;415;484;205;92;85;27
34496;582;98;216;218;486;31;86;216;182;253;31
34497;361;314;61;157;237;34;203;397;306;363;361
34498;759;468;246;55;352;609;339;202;345;556;759
34499;708;114;432;416;528;438;100;214;249;332;438
34500;140;175;340;340;33;202;371;164;416;56;202
34501;216;416;371;492;313;704;492;37;276;44;704
34502;100;149;259;109;92;596;214;300;240;290;100
34503;194;567;283;241;91;271;466;510;403;46;271
34504;265;43;36;182;164;742;189;267;263;182;265
34505;793;244;312;218;33;691;15;213;119;555;793
34506;222;347;86;500;360;148;347;104;83;92;148
34507;484;565;370;231;231;98;137;174;419;156;484
34508;346;281;515;156;207;494;44;206;207;270;494
34509;704;565;253;294;16;394;272;189;68;403;704
34510;56;222;15;341;163;706;241;565;276;87;56
34511;76;378;263;213;35;408;52;565;34;334;408
34512;524;401;423;98;191;696;510;92;270;496;524
34513;569;104;42;240;241;526;176;472;356;216;526
34514;587;321;316;531;263;658;393;71;102;486;658
34515;93;67;410;164;565;71;247;216;445;34;71
34516;226;89;298;247;247;740;270;312;345;502;740
34517;333;231;242;332;216;117;21;122;363;133;333
34518;20;63;466;106;210;389;34;271;164;565;20
34519;602;497;141;15;324;555;216;380;115;231;555
34520;552;92;402;235;202;137;98;69;480;411;552
34521;108;70;106;207;56;348;203;116;503;56;108
34522;210;341;270;56;556;453;412;202;92;438;453
34523;622;457;282;498;313;198;483;213;216;416;622
34524;424;92;469;280;468;576;269;352;58;421;576
34525;295;148;253;102;252;158;258;214;268;87;158
34526;665;231;192;36;214;771;244;33;313;597;771
34527;603;207;403;347;237;335;277;220;385;36;603
34528;56;341;179;164;426;649;173;268;86;228;56
34529;625;347;416;288;384;756;138;270;312;178;756
34530;785;438;290;164;182;474;220;89;218;477;785
34531;443;45;432;173;497;417;446;102;102;201;443
34532;705;374;374;86;184;64;231;242;172;216;705
34533;281;207;57;57;249;520;213;598;115;270;520
34534;196;546;216;590;129;354;497;174;294;83;196
34535;430;244;113;63;565;266;43;207;44;416;430
34536;791;138;218;403;332;118;174;510;36;104;791
34537;725;496;122;514;346;374;91;334;415;152;725
34538;722;381;76;263;168;685;484;89;223;7;685
34539;461;389;60;237;164;797;343;263;408;473;797
34540;593;25;279;116;469;669;138;371;164;412;669
34541;651;175;182;202;179;778;104;63;263;387;651
34542;608;567;164;273;113;466;129;487;91;156;608
34543;514;435;203;572;120;71;60;25;100;272;71
34544;271;105;143;324;211;698;113;347;106;450;271
34545;391;290;230;445;363;266;92;350;259;565;391
34546;739;156;240;500;213;677;329;196;565;565;677
34547;227;207;184;215;282;447;1;522;283;1;227
34548;223;371;68;17;242;659;218;429;372;153;659
34549;767;91;91;156;241;147;87;422;561;496;147
34550;202;61;69;263;244;517;34;267;168;374;202
34551;234;237;213;421;561;643;38;164;211;156;234
34552;410;422;290;424;63;225;120;20;335;360;410
34553;32;207;9;447;521;544;419;403;444;218;32
34554;657;237;337;528;451;344;569;203;216;290;344
34555;237;267;34;36;261;525;496;174;29;484;525
34556;303;290;239;102;35;694;565;276;416;143;694
34557;407;349;214;240;173;380;565;246;182;15;380
34558;328;252;252;156;356;673;442;290;44;240;673
34559;440;55;280;258;216;178;304;403;565;403;178
34560;261;205;339;182;208;396;313;36;104;419;261
34561;401;207;214;565;181;16;571;527;13;239;16
34562;777;216;34;207;237;795;525;89;182;351;795
34563;577;216;115;500;203;7;411;207;53;91;7
34564;467;91;423;497;184;152;168;174;57;445;467
34565;429;97;36;129;451;537;268;486;182;160;429
34566;27;365;207;363;453;112;253;477;23;270;27
34567;133;432;405;182;364;653;402;71;237;207;133
34568;448;263;332;21;141;365;240;270;263;222;448
34569;405;102;133;347;479;13;323;229;311;525;13
34570;602;402;33;173;277;272;318;449;92;620;272
34571;794;496;428;214;16;543;259;184;156;430;794
34572;122;244;610;446;426;478;218;138;433;212;478
34573;646;334;240;243;58;77;92;168;34;380;646
34574;496;237;402;431;352;567;57;247;213;555;496
34575;721;444;214;143;279;118;92;174;192;174;721
34576;446;237;174;85;290;30;203;426;449;35;30
34577;400;301;237;57;524;565;290;70;428;182;565
34578;107;38;91;34;14;467;56;312;118;453;467
34579;397;148;335;420;104;154;240;102;523;422;154
34580;339;267;565;218;44;625;385;203;606;285;339
34581;748;216;173;94;86;286;492;514;263;168;286
34582;374;203;496;534;210;529;565;36;34;207;529
34583;413;129;87;173;89;792;184;259;366;207;792
34584;388;256;270;168;196;111;60;73;500;188;388
34585;517;157;363;275;207;705;482;339;207;269;705
34586;235;332;46;70;441;443;432;253;18;423;443
34587;458;450;182;182;182;564;565;164;231;240;564
34588;402;250;182;263;291;99;63;110;311;191;99
34589;201;350;581;269;328;44;363;50;556;347;201
34590;283;36;497;182;416;516;421;290;445;510;283
34591;182;184;182;168;476;330;310;182;363;496;330
34592;53;91;104;445;522;51;75;174;495;270;51
34593;537;496;85;156;477;392;335;174;502;156;537
34594;176;91;33;223;205;711;70;247;115;211;711
34595;529;201;584;246;446;647;533;247;36;313;647
34596;476;85;371;216;215;284;237;282;200;282;476
34597;524;397;67;184;263;36;332;390;445;352;524
34598;235;468;441;214;400;762;416;231;293;57;762
34599;474;132;366;207;226;473;85;85;153;290;474
34600;753;360;277;571;567;777;25;156;173;372;753
34601;669;420;109;244;510;763;474;58;57;59;763
34602;324;174;290;408;486;314;264;389;359;189;314
34603;681;226;249;530;154;796;132;479;173;94;681
34604;541;225;185;58;271;121;446;92;104;28;541
34605;470;223;291;174;362;156;115;106;57;233;470
34606;123;202;175;34;115;51;117;482;605;73;123
34607;544;29;237;514;416;232;207;43;156;43;544
34608;320;34;313;510;189;780;277;275;399;237;780
34609;705;173;377;416;399;656;565;203;220;291;705
34610;216;567;111;244;345;11;57;174;280;114;216
34611;773;92;451;528;39;362;518;310;523;157;362
34612;723;610;39;351;336;14;81;173;527;81;723
34613;740;104;312;148;497;23;253;28;416;526;23
34614;196;451;567;173;109;765;173;399;244;148;765
34615;152;56;290;363;446;191;174;387;332;126;152
34616;65;53;46;473;535;653;256;148;290;492;65
34617;341;607;283;413;343;789;240;290;196;430;341
34618;342;205;111;299;447;522;320;412;182;437;522
34619;106;66;9;66;127;115;343;207;410;339;115
34620;477;363;8;514;193;407;111;207;92;156;477
34621;232;135;182;33;522;582;213;435;34;216;232
34622;719;345;104;514;249;336;148;118;278;105;336
34623;253;433;416;247;416;474;104;203;502;114;474
34624;472;29;15;86;156;359;375;207;203;138;472
34625;94;290;314;195;291;770;46;393;444;263;770
34626;731;427;297;53;364;386;566;104;577;180;731
34627;265;44;36;326;362;89;100;115;334;49;265
34628;340;240;339;218;486;104;218;213;457;36;340
34629;524;103;202;341;191;115;241;197;253;264;524
34630;191;565;38;227;345;260;103;172;104;530;260
34631;512;213;402;173;507;434;608;321;437;189;434
34632;352;63;440;240;104;412;357;94;324;148;352
34633;751;360;206;182;319;489;270;352;219;409;489
34634;305;115;565;472;447;306;138;111;473;61;306
34635;262;45;445;39;550;237;88;565;510;481;262
34636;378;112;38;237;461;9;182;363;314;14;9
34637;731;382;257;237;216;575;213;242;496;468;731
34638;424;76;341;351;520;210;133;444;352;281;424
34639;608;335;270;433;203;300;97;542;129;314;608
34640;19;432;81;577;188;270;171;177;129;454;270
34641;158;24;64;466;201;25;216;290;343;179;158
34642;573;607;154;7;447;152;175;57;106;10;573
34643;116;156;374;327;29;376;377;360;91;201;116
34644;357;290;473;241;207;622;259;133;339;164;622
34645;178;366;17;244;104;406;346;57;453;48;406
34646;552;345;73;565;437;546;496;241;401;194;552
34647;365;168;104;228;200;534;109;85;324;351;534
34648;87;113;164;237;275;589;154;207;241;207;589
34649;157;99;290;46;241;554;477;315;63;179;554
34650;352;416;173;38;311;669;399;502;399;207;352
34651;734;149;450;522;182;375;157;279;173;250;375
34652;760;253;156;103;371;738;218;75;381;213;760
34653;767;241;92;104;246;364;575;69;28;565;364
34654;347;138;227;589;223;504;260;371;164;210;347
34655;110;168;99;184;86;527;227;179;29;173;527
34656;339;216;565;242;451;758;466;409;276;182;339
34657;172;173;478;63;203;492;496;249;225;263;172
34658;584;350;397;475;237;114;14;90;53;263;114
34659;721;42;203;44;162;316;203;247;213;168;316
34660;765;91;91;189;129;678;470;141;385;470;765
34661;455;91;419;91;249;213;304;94;46;39;213
34662;185;496;61;38;59;375;371;237;445;503;185
34663;9;129;472;29;211;553;556;525;247;105;553
34664;713;127;484;332;497;613;25;399;264;249;713
34665;358;213;223;565;523;644;181;58;475;263;358
34666;368;129;468;173;240;427;250;497;349;20;427
34667;64;445;168;174;237;278;68;279;102;223;64
34668;440;244;291;392;218;674;496;525;468;89;674
34669;351;104;392;90;362;409;416;56;195;249;409
34670;18;106;450;450;527;68;490;114;187;68;68
34671;266;523;189;189;156;311;76;69;70;341;311
34672;543;416;164;394;184;179;193;207;104;156;543
34673;627;104;156;496;59;37;565;496;29;350;37
34674;622;70;372;259;218;375;349;164;168;104;622
34675;91;400;102;263;163;167;210;526;174;156;91
34676;165;278;427;197;189;566;371;182;422;304;165
34677;643;542;432;283;366;143;258;523;55;218;643
34678;306;500;271;451;396;484;482;163;188;182;484
34679;677;258;277;400;34;529;521;430;182;442;677
34680;324;29;445;203;430;538;472;417;428;201;538
34681;99;445;57;213;34;477;5;5;218;8;477
34682;19;102;117;92;104;407;421;126;341;442;19
34683;574;371;214;371;156;167;68;216;312;520;574
34684;487;328;313;102;328;365;244;64;31;36;487
34685;126;116;62;336;117;289;40;450;450;33;126
34686;596;104;341;164;218;180;207;405;173;68;596
34687;23;463;168;63;213;493;14;408;200;164;23
34688;504;238;259;182;9;26;242;188;447;213;26
34689;784;188;425;261;433;224;431;360;97;484;784
34690;726;496;14;57;55;541;434;289;356;63;726
34691;5;52;102;218;9;597;92;283;253;237;597
34692;199;248;56;419;291;54;226;36;241;81;54
34693;519;263;183;431;264;283;270;384;91;431;519
34694;587;253;314;270;248;308;58;237;98;230;587
34695;511;14;401;496;156;506;78;104;378;73;511
34696;249;92;179;52;304;457;89;511;126;510;249
34697;560;186;38;276;497;32;374;249;270;111;32
34698;652;263;447;240;499;778;203;567;286;129;778
34699;565;231;9;67;70;1;113;173;497;133;565
34700;727;356;332;352;288;600;43;203;207;501;727
34701;726;216;1;127;76;590;15;201;416;216;726
34702;138;69;290;29;102;786;447;109;241;399;138
34703;634;351;136;495;402;467;555;264;497;445;467
34704;283;444;157;46;68;593;223;182;5;359;283
34705;560;179;216;394;409;223;422;363;397;285;223
34706;791;141;207;403;162;311;105;104;526;339;311
34707;247;168;389;218;197;224;445;416;424;218;247
34708;257;218;364;216;136;113;69;332;510;117;257
34709;20;42;263;207;38;790;423;36;33;276;20
34710;262;76;505;428;445;579;565;218;403;263;262
34711;118;253;499;153;269;188;351;126;313;171;118
34712;362;126;468;103;237;116;364;343;129;364;362
34713;473;133;138;277;477;54;182;72;78;164;473
34714;749;213;425;393;421;733;476;522;476;77;733
34715;130;38;263;106;60;216;502;451;447;496;216
34716;585;213;350;328;92;404;244;57;219;362;404
34717;558;496;526;52;269;388;277;272;433;277;388
34718;449;451;44;496;242;537;253;310;324;180;537
34719;794;371;164;138;34;537;138;216;466;432;794
34720;569;10;98;15;164;630;213;300;36;350;569
34721;755;213;565;173;148;297;240;72;202;202;755
34722;636;445;271;212;270;132;93;63;117;280;132
34723;563;156;104;523;210;357;164;307;269;285;563
34724;21;213;253;314;17;392;496;121;35;500;392
34725;684;205;115;89;276;312;339;182;237;25;312
